filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
13(1)_mp4_000_begin_0_end_0.645.wav,0.484536707,0.00426232,3673.756587,2472.753677,6450.732422,0.344621931,-421.260437,108.5464935,-44.64941406,91.58299255,-56.25800705,60.31069183,-44.29749298,62.49552536,-28.30773544,5.095097542,8.856883049,-20.80765915,19.11349106,-17.29044914,8.562787056,-13.39320183,12.22684669,-14.24411869,13.79235363,-13.47057152,2
13(1)_mp4_001_begin_0.645_end_1.365.wav,0.423852354,0.00443965,3894.749867,2447.130154,6472.073364,0.381118774,-426.8439026,103.194397,-37.71914673,89.70458221,-61.69865417,60.19050217,-47.99905396,58.34340286,-24.10095596,2.707936525,6.96270752,-19.64551163,19.67960167,-19.88360596,7.3564291,-17.43941498,8.793954849,-13.60208893,9.541473389,-14.36175728,2
13(1)_mp4_002_begin_1.365_end_1.875.wav,0.388962537,0.004984768,4240.090836,2459.457704,6701.720082,0.423495206,-418.6725464,96.39514923,-39.51317215,92.16080475,-64.72954559,65.21955109,-48.37277603,68.71388245,-28.39058876,7.299278736,3.717182159,-15.70747757,22.30797958,-19.71368599,11.95083046,-15.06517887,13.02683449,-12.821311,11.83191299,-17.31193542,2
13(1)_mp4_003_begin_1.875_end_2.355.wav,0.43826279,0.004110864,3858.376972,2503.288948,6611.206055,0.360421317,-422.7097778,104.7919464,-42.01647186,85.54164124,-62.86400604,63.41735077,-45.34989929,60.93955612,-26.67910576,4.047403336,2.793516874,-17.5982666,17.02808189,-18.72173309,9.24221611,-15.10803032,11.44085884,-17.56630135,11.02965832,-14.93655968,2
13(1)_mp4_004_begin_2.355_end_2.715.wav,0.459413171,0.004459358,4092.164248,2518.61495,6722.396851,0.373138428,-415.0016174,95.39149475,-35.49507904,84.23593903,-61.08946228,61.51349258,-44.79665375,60.86314011,-28.23548508,5.517019749,2.088724613,-12.91341019,18.98496246,-16.40100861,12.11915684,-17.50337601,10.72894764,-16.5273056,11.4732132,-13.8095541,2
13(1)_mp4_005_begin_2.715_end_3.0149999999999997.wav,0.619139075,0.005349214,1984.989948,1955.676101,4345.566031,0.100661058,-385.2320557,159.3466949,-62.30631638,64.08076477,-71.78694916,36.46039963,-33.43460846,29.9550972,-19.27794456,6.525924206,0.148003414,-12.29607582,7.353238106,-14.75308418,10.34268188,-22.20958328,9.148162842,-10.69934082,1.464767694,-5.033844471,2
13(1)_mp4_006_begin_3.0149999999999997_end_3.51.wav,0.581308424,0.004263006,4005.689553,2482.977763,6657.185502,0.358398438,-414.8144226,93.57368469,-36.9974823,87.46430969,-63.36326981,64.51073456,-41.45971298,59.5443573,-25.43906975,4.996027946,1.39468658,-11.32146072,12.69479084,-18.69102097,9.940525055,-14.41377831,10.9662056,-18.74512863,14.1461277,-18.6092968,2
13(1)_mp4_007_begin_3.51_end_3.75.wav,0.559720099,0.004518974,3902.424488,2493.82614,6766.319691,0.328524503,-401.3255005,91.01809692,-40.16490555,84.40823364,-56.4736824,56.15964508,-39.19762039,63.58984756,-31.28468132,3.16970849,2.069050074,-7.322176933,11.68628597,-14.17214394,7.620395184,-13.73001385,13.4815464,-18.21072197,16.05073929,-18.57767487,2
13(1)_mp4_008_begin_3.75_end_4.68.wav,0.404887587,0.00428885,3804.287695,2489.155469,6530.600348,0.356850229,-426.2677307,99.97698212,-36.02086258,87.4355011,-60.99928665,59.33587265,-41.89400101,58.58098984,-28.7226944,5.957016468,4.501838207,-14.8996582,11.66925049,-15.15601158,6.480745792,-14.20871925,9.533200264,-19.56377983,13.31127357,-19.62330818,2
13(1)_mp4_009_begin_4.68_end_5.55.wav,0.466801345,0.00469907,4077.997541,2461.56508,6663.109709,0.38593493,-420.8570251,96.67878723,-37.69113159,94.80599976,-65.9526062,68.13452148,-45.39190674,62.69774628,-31.77053642,5.455554962,4.899776936,-10.16212273,12.63280869,-16.4311409,5.813743591,-15.19972134,14.88599586,-20.14885712,17.88483238,-22.28420258,2
13(1)_mp4_010_begin_5.55_end_5.745.wav,0.590247512,0.004439553,4034.205359,2570.659694,6907.373047,0.328070747,-404.7664795,87.34642029,-27.81716537,64.27381897,-54.60042191,60.22995377,-38.98228836,56.20186234,-24.12664413,5.579545021,1.715490341,-16.07710648,5.643228531,-16.8453064,1.460777044,-12.86561012,10.84148216,-16.74917603,14.46401119,-19.41591644,2
13(1)_mp4_011_begin_5.745_end_5.985.wav,0.46641016,0.004700813,4060.237576,2521.37218,6797.640714,0.348011364,-407.7572937,94.59553528,-36.4363327,77.75717163,-63.25259781,67.17979431,-39.92024612,63.06717682,-25.3447094,7.238017082,2.814744711,-10.85317802,12.80835915,-13.34432125,7.898952007,-12.55739498,14.22949791,-16.47516441,14.83076191,-21.69393539,2
13(1)_mp4_012_begin_5.985_end_6.825.wav,0.634770453,0.004953273,1626.895767,1844.563774,3696.727196,0.082413957,-416.5901184,171.8184052,-46.70829773,57.70956421,-59.46081161,44.47389221,-31.04933357,22.26294327,-13.22524357,6.876967907,-3.754930973,-11.95545864,5.914970398,-16.46415901,10.20484924,-16.18091393,9.077784538,-10.94221306,2.818232059,-5.832592487,2
13(2)_mp4_000_1_begin_0.405_end_0.915.wav,0.278036118,0.018438114,5244.3269,1644.877936,6577.414773,0.499223189,-371.8946533,18.26176643,-58.61973953,100.8786926,-58.82853699,90.16757965,-60.30010605,64.04759979,-16.43412018,-2.540607929,6.032251358,-4.457870483,21.39761162,-15.88095093,15.95094299,-6.529121876,24.32713699,-15.52507305,13.87933922,6.296551704,2
13(2)_mp4_000_2_begin_0.915_end_1.425.wav,0.290933996,0.020225862,5257.894451,1645.029669,6601.884322,0.500688033,-362.3988037,13.07047367,-55.37670517,99.39237976,-53.91334152,88.09593201,-60.09969711,60.56335831,-15.92628765,-1.570010662,9.046277046,-4.47463274,19.10629845,-15.94625282,18.60386276,-4.57437849,20.92022705,-15.58832932,16.91021538,7.600137234,2
13(2)_mp4_000_begin_0_end_0.405.wav,0.291750669,0.017958559,5283.986932,1653.699935,6629.23584,0.491997613,-371.1788635,13.16737938,-51.11816788,96.19703674,-55.86183167,87.25482941,-57.81401825,60.79421616,-13.90728378,-0.852199793,5.547118187,-3.409139633,20.36766624,-16.71301842,16.0375309,-4.830981255,24.39873505,-12.33324909,16.15021706,7.010181904,2
14(1)_mp4_000_begin_0_end_0.075.wav,0.629092753,0.003076102,2518.834676,2248.959118,5248.718262,0.132446289,-417.4498291,105.7922211,-35.22263718,40.32553864,-26.20072556,55.61348343,-21.5894165,8.433820724,-0.086891413,0.39918232,-6.311300278,-4.959844589,-2.841524124,-13.6684494,3.855730057,-14.57108116,6.751256466,2.040895462,-0.948739707,-14.97117233,2
14(1)_mp4_001_begin_0.075_end_0.7949999999999999.wav,0.416532129,0.003420058,1833.428525,1503.079894,3285.159302,0.114028931,-477.2783813,150.5432281,-77.51475525,72.41833496,-4.839068413,11.52375603,-15.18697834,6.254296303,-18.37315178,14.0456543,-1.3656739,-4.662893295,8.730136871,-12.55972195,8.65704155,-10.65009689,6.988905907,-11.63298798,-2.967235088,-0.428024262,2
14(1)_mp4_002_1_begin_1.95_end_2.7.wav,0.551912487,0.00191857,2409.101886,1845.251386,4399.298651,0.162198153,-519.2942505,135.5225983,-61.46294785,96.74793243,-36.89287186,18.57978439,-24.4008255,32.87644196,-10.10978794,11.89823151,4.366740704,-5.74699688,12.94052315,-5.866249084,1.683696628,-7.37798357,11.88852978,-16.53262138,8.714156151,-10.44983959,2
14(1)_mp4_002_begin_0.7949999999999999_end_1.95.wav,0.556461394,0.002252382,2167.75693,1780.26159,4078.604004,0.143886719,-522.6332397,135.8953552,-46.80579758,97.32070923,-25.69898605,6.041371346,-19.1505394,21.4690876,-7.21543169,3.535255671,0.318230718,1.981010795,8.352457047,-7.096246243,3.764012337,-6.708798885,9.551483154,-14.61698151,7.083958626,-11.06256866,2
14(1)_mp4_003_begin_2.7_end_3.3150000000000004.wav,0.619249225,0.002157833,2753.181202,2085.84141,5179.532878,0.19547526,-478.3572998,122.5051727,-63.99321747,74.31134033,-55.32759094,41.79212952,-43.48593903,35.17647171,-20.15882683,8.639716148,2.079343081,-6.622645855,12.81466484,-14.32429981,16.35390282,-13.0127821,9.476183891,-10.78592396,9.891856194,-8.193074226,2
14(1)_mp4_004_begin_3.3150000000000004_end_3.5850000000000004.wav,0.715558171,0.002094335,4033.745432,2179.284435,6511.999512,0.361124674,-482.8209229,79.12706757,-72.36400604,103.479393,-65.39161682,69.61321259,-50.36805344,43.32139587,-28.20855904,12.20038605,-6.934046268,-14.315835,11.1958704,-19.51013756,11.37735653,-19.47673607,15.36211395,-17.19056129,11.33385468,-12.9953413,2
14(1)_mp4_005_begin_3.5850000000000004_end_4.260000000000001.wav,0.543536186,0.001732385,1967.391301,1351.488961,3082.478027,0.153011068,-586.8172607,122.692955,-95.18364716,105.1133957,34.47002792,9.643484116,7.272890568,40.7009964,1.25394249,4.220970154,-2.520083666,-5.46121645,23.13337326,-3.868729353,-6.358683109,-15.29476452,5.966553211,2.738090992,-7.684399128,-6.054421902,2
14(1)_mp4_006_begin_4.260000000000001_end_4.845000000000001.wav,0.550090551,0.003444879,1430.444583,1358.089557,2878.409518,0.081655649,-576.5245361,128.9266663,-70.36550903,105.1934814,62.27898407,5.40448761,13.20598793,31.83524704,5.184720039,0.42635873,-4.051059246,-2.172160625,17.85071564,1.107844114,-13.41052341,-15.65103149,6.077514648,0.239587411,-12.51424026,-9.930187225,2
14(1)_mp4_007_begin_4.845000000000001_end_5.5200000000000005.wav,0.547053695,0.004105873,1854.10481,1374.612294,3146.71875,0.128483073,-513.2243652,129.2034149,-98.98574829,103.2844543,39.67565918,8.983994484,28.23227882,18.66122818,7.386004925,0.664636493,-7.503486156,3.660000086,16.18230438,4.200082302,-10.4025259,-15.16707516,4.447519302,-4.372288227,-8.397784233,-13.01604366,2
14(1)_mp4_008_begin_5.5200000000000005_end_5.775.wav,0.311090112,0.002589741,1470.330353,1458.408856,3020.521129,0.03457919,-616.8118896,128.7623138,-52.83596039,122.4134598,38.23679352,-11.31990528,2.972295284,22.41295052,-5.07824707,3.212436438,-0.726170301,1.243223071,18.81109619,-7.934062481,-2.997685432,-6.231359959,1.018350005,-3.999484777,-6.959051132,-6.422522068,2
14(1)_mp4_009_begin_5.775_end_6.48.wav,0.501033962,0.001666418,2464.532076,1131.888466,3411.623456,0.215221774,-575.9819336,107.4406738,-129.6426849,107.3893585,9.915663719,7.963492393,1.672136426,26.95206833,-1.893743634,5.729114056,-5.983776569,-2.92572093,23.69411469,-2.054642916,-1.683232307,-13.07073689,13.03904819,1.366499662,-0.063801721,-10.06787491,2
14(1)_mp4_010_begin_6.48_end_7.1850000000000005.wav,0.495009482,0.001807128,2489.587929,1104.352567,3406.41381,0.221380418,-573.1307373,118.2801819,-140.7593842,112.9398346,2.530955076,11.31771755,0.02078224,25.28203011,-2.244696856,3.457069635,-7.24303484,-0.208962694,22.21249962,-0.319049001,-2.067060947,-18.73648834,15.42038536,-0.50114882,0.964583158,-10.06537628,2
14(1)_mp4_011_begin_7.1850000000000005_end_7.455.wav,0.463180125,0.001710635,1800.684688,1521.580387,3156.408691,0.083048503,-624.291748,111.7377243,-51.39389038,114.4573898,34.3721962,-13.11960125,4.022760391,27.72350502,-3.750387192,5.792649746,3.081416368,0.000478804,14.72617722,-7.867509365,-4.805596352,-5.788494587,3.653477669,-1.169619083,-6.68755722,-7.809711933,2
14(1)_mp4_012_begin_7.455_end_8.1.wav,0.508312643,0.002067205,2452.526958,1138.589276,3434.161377,0.219412667,-550.7012939,121.9668045,-140.3595734,108.6179047,2.188391209,11.17680645,7.813970089,20.46231079,2.1986413,3.90246439,-7.143272877,4.136367798,19.13306618,3.902219534,-3.22408247,-20.08675766,13.68234539,-3.70281291,1.651807427,-12.91383266,2
14(1)_mp4_013_begin_8.1_end_8.235.wav,0.337999195,0.002445119,1697.167104,1642.116312,3278.430176,0.037027995,-607.9265747,112.6728287,-54.47665405,119.7345657,40.24985504,-7.804605484,9.122426987,20.50313568,-3.239956856,15.20215511,-0.930903137,-2.186602831,17.62503624,-6.712674618,-3.653478861,-10.42804241,-1.24001956,-2.537331581,-6.57943964,-8.428438187,2
14(1)_mp4_014_begin_8.235_end_8.85.wav,0.566329956,0.002818618,2162.035453,1284.419126,3292.586263,0.164098669,-538.1577148,114.1603394,-113.7979126,115.2076263,27.72690201,12.48986721,14.35702991,22.07286453,8.721893311,3.481563807,-6.900436401,4.716950417,17.52113914,2.920077324,-5.1806674,-16.44794464,11.22945595,-4.96577549,-4.015386581,-11.34889412,2
14(2)_mp4_000_begin_0_end_0.525.wav,0.33255282,0.001817936,2631.034174,1104.638405,3406.459112,0.239427649,-592.6300049,104.1493301,-124.7717743,122.6320572,3.391355038,3.785453081,0.333650202,29.45836067,-3.883699417,14.8746233,-4.09249258,-10.65580177,26.55594254,-3.870458126,-2.859473944,-18.7169857,17.6832695,-3.946067572,-10.94957638,8.008491516,2
14(2)_mp4_001_begin_0.525_end_0.63.wav,0.399843633,0.001978125,1664.404948,1756.821953,3447.46582,0.044824219,-583.2262573,130.7829895,-39.78390884,112.0673828,19.83021545,-3.477164507,1.088604093,9.656499863,-25.25538254,31.7434845,-6.306893826,0.81196177,12.26800728,-19.90047836,7.138915062,-26.34785843,2.808653831,-12.37136936,-10.54051399,4.14013195,2
14(2)_mp4_002_begin_0.63_end_0.72.wav,0.351986438,0.002234534,1483.686859,1598.969405,3149.230957,0.044921875,-584.8352051,139.0085754,-44.4483223,98.79916382,43.72651291,-14.73821926,5.700290203,7.741641998,-9.056325912,23.91572952,2.684780598,-4.077791691,17.16346359,-5.463105202,-11.93399429,-5.926368237,-1.409833193,-11.83989811,-7.860432625,-1.506071925,2
14(2)_mp4_003_begin_0.72_end_0.84.wav,0.40877527,0.002247495,1404.68072,1425.384433,2926.721191,0.047932943,-564.1984253,170.0472412,-60.19510269,84.77132416,49.89580917,-25.70168304,0.44163385,-0.796759307,-20.55748749,23.08562279,5.550457478,-3.114121675,4.659917355,-1.583150029,-1.953796029,-11.83967876,-8.902663231,-11.11531067,-3.473330498,-2.18441081,2
14(2)_mp4_004_begin_0.84_end_1.395.wav,0.439401984,0.001910484,2506.818139,1077.623184,3339.440918,0.222635905,-573.6607056,118.3179626,-141.0987701,106.9377136,9.238009453,4.017782688,-0.999343574,25.7178936,-6.776998997,20.73307228,-5.155899048,-6.047170162,23.30228615,-5.264297962,2.582672358,-24.48873329,15.78010082,-5.877672672,-5.318878651,4.502992153,2
14(2)_mp4_005_begin_1.395_end_1.5.wav,0.431105256,0.002535847,1307.360453,1424.277636,2885.449219,0.043652344,-547.0499268,182.5304871,-57.57468414,72.23704529,43.69972992,-26.51427078,7.092473507,-2.661068678,-23.35042191,22.04816818,7.111421108,-0.469122499,7.030029297,-3.698121548,-8.577174187,-13.13412762,-3.619249821,-2.336731195,-1.519460678,-2.09916687,2
15_m4a_000_1_begin_0.93_end_2.085.wav,0.633856416,0.007684654,1305.491501,1581.562225,2992.038574,0.054716797,-414.2919617,165.4712677,-44.78657532,51.63648987,-15.0441618,38.98735046,0.123545691,11.06405258,12.49143028,10.9196806,-7.489053726,1.050508142,6.111021519,-4.937952042,16.04258728,-11.38481426,16.50607109,-0.657380283,-3.934001684,6.020308971,2
15_m4a_000_2_begin_2.085_end_3.1950000000000003.wav,0.65525341,0.00679351,958.6053524,1420.134354,1974.101257,0.030670166,-454.6184998,179.8708496,-26.17912102,49.68041992,-13.8787508,37.71266556,-3.348119974,17.61708832,-0.43430683,6.955144405,0.98014611,-2.428602934,9.901470184,-7.589873791,10.8946991,-4.161676884,9.37930584,-1.737339377,1.810500622,0.358308673,2
15_m4a_000_3_begin_3.1950000000000003_end_77.29499999999999.wav,0.686256468,0.005283352,1006.707887,1425.60562,2413.281644,0.028422694,-503.5111084,168.6229248,-25.03399277,52.57368088,-5.975086212,38.76103592,12.06171417,0.821980774,16.93907547,12.53758717,-9.330952644,3.856589317,4.777503014,-2.45155549,13.07186794,-8.192504883,13.75562668,0.945461154,-4.332612514,5.514039993,2
15_m4a_000_4_begin_77.29499999999999_end_81.29999999999998.wav,0.664748907,0.006459379,1015.849903,1397.967456,2257.279793,0.035580494,-461.8467712,181.7581177,-31.68795776,50.46421432,-11.96665764,38.48476028,-1.788776159,6.845382214,9.078774452,8.780565262,-1.360702515,2.246780157,6.86482048,-3.68034482,13.81983185,-7.111680508,12.80243874,-0.966092944,-3.592683077,3.573796749,2
15_m4a_000_5_begin_81.29999999999998_end_83.24999999999999.wav,0.6112293,0.007565415,877.4638657,1301.929041,1770.388184,0.028800456,-457.0385132,184.6487579,-22.52560806,43.18977356,-7.132143497,36.96679306,-1.020258546,12.13233376,6.093304634,3.95831418,-0.027068727,0.469237268,7.751436234,-3.87180233,10.4231329,-6.860957623,8.598539352,-0.919467747,-3.046774864,2.738246679,2
15_m4a_000_6_begin_83.24999999999999_end_96.07499999999999.wav,0.634052813,0.00618995,1049.450663,1391.541582,2414.552066,0.037366365,-472.1250305,173.9006653,-26.52358055,48.61735153,-7.937015533,37.64874649,7.685652733,-0.16165489,12.38677979,11.82687855,-7.004210472,0.438397318,3.152028322,-4.397972107,13.21550083,-7.25134182,11.37354279,-0.19349356,-4.138827324,6.060348034,2
15_m4a_000_begin_0_end_0.93.wav,0.625421524,0.007466086,908.5402769,1390.002414,1781.741259,0.026510099,-450.8670044,181.6704559,-23.18454933,46.73851013,-6.929415703,36.71800232,-5.11400032,16.91370964,-1.818503022,3.709028721,3.173103094,-1.001217961,8.641167641,-8.63662529,8.698474884,-3.633943081,7.122787952,-2.543246269,2.653338194,-1.041580081,2
16_m4a_000_begin_0_end_0.06.wav,0.56611228,0.230798557,2396.238025,2441.605441,5846.264648,0.079915365,-38.40382004,128.3015289,-17.96790886,67.73543549,-57.97089005,34.67892456,-33.52846527,33.68438721,-11.99389267,20.70435143,2.706490755,1.348515153,24.90952301,-4.262336254,12.11934662,-25.63594627,-0.63560456,-11.45161724,7.157968044,-4.474341869,2
16_m4a_001_begin_0.06_end_0.375.wav,0.516296387,0.018735578,750.7042977,1610.408805,1513.476563,0.006347656,-483.3063354,130.5927429,-7.410462379,33.06281281,14.93279839,34.87581253,5.696671009,28.42395973,2.102534533,20.40517044,9.146960258,15.33083439,14.97897148,3.028820515,17.38779449,2.948658466,13.20151997,2.193793774,11.59210205,-0.137187362,2
16_m4a_003_begin_0.375_end_0.45.wav,0.732625425,0.04244836,4389.718756,2003.931371,6634.918213,0.119384766,-195.3677368,40.51924515,-69.18387604,90.52815247,-63.3996582,52.89335632,-42.43082809,35.52531433,-23.20649338,21.01273727,0.751495421,-2.276181936,19.45735168,-3.848420143,30.40409088,-9.474035263,12.61615181,-13.24352932,5.793942451,-5.779183865,2
17_m4a_000_begin_0_end_0.39.wav,0.644711733,0.01864915,1909.79538,1947.737237,4298.407341,0.141142004,-292.2158508,161.7306366,-41.84005356,68.11747742,-60.57327271,37.95394897,-36.82432175,16.88282013,-18.32152176,-6.812930107,-5.563391209,-8.836762428,4.976219654,-13.29118633,5.172427177,-13.8212738,8.288245201,-6.017403603,4.525773048,-6.714679718,2
17_m4a_001_begin_0.39_end_1.35.wav,0.607614577,0.011349077,2284.944684,1814.99201,4409.179688,0.161469959,-310.4094849,143.6991272,-78.57029724,79.5594635,-62.71269226,31.38177109,-17.08800125,23.67721176,-8.741431236,-9.177587509,-2.970012903,-0.803544641,7.049740791,-3.500293493,12.56027699,-13.05332565,23.13589859,-6.293083668,4.344119549,-4.869556904,2
17_m4a_002_begin_1.35_end_2.0250000000000004.wav,0.559384346,0.017263141,2405.120182,1797.461456,4598.056641,0.17874349,-273.2337341,134.5807648,-84.0307312,80.4993515,-62.3615036,30.33829689,-13.02995682,27.43222809,-8.779033661,-17.39517784,0.635415912,-15.01142502,4.396514893,-6.680671215,-2.171886444,-4.769985676,15.83329201,-2.45622468,5.073655128,-9.419985771,2
17_m4a_003_begin_2.0250000000000004_end_2.37.wav,0.599725187,0.042774141,695.3872324,1321.241113,1547.519531,0.009570313,-432.9121399,133.0854187,26.17671585,66.66095734,1.988629818,31.70217896,26.58441162,12.83916187,13.8959837,8.302358627,11.68884563,9.690710068,7.249814987,4.479036331,4.493901253,5.130414009,7.337320805,2.690380335,3.876051664,1.625041485,2
17_m4a_004_begin_2.37_end_2.9850000000000003.wav,0.583919823,0.012736172,2129.743717,1859.848687,4333.357747,0.133572049,-324.7342224,147.3484497,-53.23906326,70.91730499,-80.85038757,36.69487762,7.054318905,16.44033432,-18.64543533,-2.06151557,1.674457431,-4.931228638,4.722405434,-1.866272449,11.85504532,-12.2560873,16.05609322,-1.631622076,2.502029181,-9.03153038,2
